Day,Day Of Year (Day),Start Time of Day (hr),Start Time of Year (hr),Fixture,Mains Temperature (deg F),Duration (min),Fraction Hot Water,Hot Water Flow Rate (gal/min),Hot Water Volume (gal),Setpoint_WaterHeater
2E1,305,22.66,7318.66,FAUC,64.07900000000001,0.16699999999999998,0.5,0.1263062949425,0.0210931512553975,125
2E1,305,22.99,7318.99,FAUC,64.07900000000001,0.16699999999999998,0.5,0.15201465586000001,0.025386447528619998,125
1D2,306,7.25,7327.25,FAUC,63.843,0.33299999999999996,0.5,0.66785850644375,0.22239688264576873,125
1D2,306,7.28,7327.28,FAUC,63.843,0.5,0.5,0.57061383688625,0.285306918443125,125
1D2,306,7.35,7327.35,FAUC,63.843,0.33299999999999996,0.5,0.46442712874875,0.1546542338733337,125
1D2,306,8.37,7328.37,FAUC,63.843,0.33299999999999996,0.5,0.37724225259375005,0.12562167011371875,125
1D2,306,8.41,7328.41,FAUC,63.843,0.33299999999999996,0.5,0.49348875413375004,0.16433175512653875,125
1D2,306,8.43,7328.43,FAUC,63.843,0.667,0.5,0.36271143990125004,0.24192853041413379,125
1D2,306,8.45,7328.45,FAUC,63.843,1.6669999999999998,0.5,0.5599951660725,0.9335119418428574,125
1D2,306,8.67,7328.67,FAUC,63.843,0.33299999999999996,0.5,0.53708119221125,0.17884803700634622,125
1D2,306,8.72,7328.72,FAUC,63.843,0.667,0.5,0.413569284325,0.275850712644775,125
1D2,306,8.73,7328.73,FAUC,63.843,0.33299999999999996,0.5,0.66785850644375,0.22239688264576873,125
1D2,306,8.74,7328.74,FAUC,63.843,0.16699999999999998,0.5,0.17436975231000001,0.02911974863577,125
1D2,306,9.02,7329.02,SHWR,63.843,6.0,0.6729728403943948,1.0094774118770837,6.056864471262502,125
1D2,306,14.73,7334.73,FAUC,63.843,1.5,0.5,0.37388898812625004,0.560833482189375,125
1D2,306,14.81,7334.81,FAUC,63.843,1.3330000000000002,0.5,0.8707310067275,1.1606844319677576,125
1D2,306,14.85,7334.85,FAUC,63.843,0.16699999999999998,0.5,0.145308126925,0.024266457196474998,125
1D2,306,14.87,7334.87,FAUC,63.843,1.167,0.5,0.15369128809375002,0.17935773320540627,125
1D2,306,16.82,7336.82,FAUC,63.843,1.0,0.5,1.146816447885,1.146816447885,125
1D2,306,16.84,7336.84,FAUC,63.843,0.667,0.5,0.5806736302887501,0.38730931140259633,125
1D2,306,17.0,7337.0,FAUC,63.843,0.33299999999999996,0.5,0.17436975231000001,0.05806512751923,125
1D2,306,17.1,7337.1,FAUC,63.843,0.16699999999999998,0.5,0.26099575105375,0.04358629042597625,125
1D2,306,17.13,7337.13,FAUC,63.843,0.5,0.5,0.60973525567375,0.304867627836875,125
1D2,306,17.16,7337.16,FAUC,63.843,0.33299999999999996,0.5,0.1598389396175,0.0532263668926275,125
1D2,306,17.31,7337.31,FAUC,63.843,0.33299999999999996,0.5,0.31911900182375,0.10626662760730875,125
1D2,306,17.33,7337.33,FAUC,63.843,0.16699999999999998,0.5,0.17436975231000001,0.02911974863577,125
1D2,306,17.38,7337.38,FAUC,63.843,0.33299999999999996,0.5,0.29005737643875,0.09658910635410374,125
1D2,306,17.65,7337.65,FAUC,63.843,0.16699999999999998,0.5,0.17436975231000001,0.02911974863577,125
1D2,306,17.67,7337.67,FAUC,63.843,0.16699999999999998,0.5,0.31911900182375,0.05329287330456625,125
1D2,306,18.15,7338.15,FAUC,63.843,0.16699999999999998,0.5,0.63879688105875,0.10667907913681124,125
1D2,306,18.34,7338.34,FAUC,63.843,0.16699999999999998,0.5,0.145308126925,0.024266457196474998,125
1D2,306,18.69,7338.69,FAUC,63.843,1.0,0.5,0.62873708765625,0.62873708765625,125
1D2,306,18.71,7338.71,FAUC,63.843,0.667,0.5,0.6024698493275,0.40184738950144255,125
1D2,306,20.35,7340.35,CWSH,63.843,1.0,0.22,0.6585364312241,0.6585364312241,125
1D2,306,20.42,7340.42,CWSH,63.843,0.667,0.22,0.29238230646955005,0.19501899841518988,125
1D2,306,20.43,7340.43,FAUC,63.843,0.16699999999999998,0.5,0.145308126925,0.024266457196474998,125
1D2,306,20.49,7340.49,FAUC,63.843,0.16699999999999998,0.5,0.145308126925,0.024266457196474998,125
1D2,306,20.5,7340.5,CWSH,63.843,3.167,0.22,0.7128816706940498,2.257696251088056,125
1D2,306,20.59,7340.59,FAUC,63.843,0.33299999999999996,0.5,0.39177306528625,0.13046043074032124,125
1D3,307,6.22,7350.22,FAUC,63.67400000000001,0.33299999999999996,0.5,0.5152849731725,0.17158989606644248,125
1D3,307,6.37,7350.37,FAUC,63.67400000000001,0.16699999999999998,0.5,0.3543282787325,0.059172822548327494,125
1D3,307,6.83,7350.83,FAUC,63.67400000000001,0.33299999999999996,0.5,0.22522759673374998,0.07500078971233873,125
1D3,307,7.05,7351.05,FAUC,63.67400000000001,0.16699999999999998,0.5,1.44861024996,0.24191791174331997,125
1D3,307,7.07,7351.07,SHWR,63.67400000000001,4.167,0.673874050158171,0.9724147263945762,4.052052164886199,125
1D3,307,7.17,7351.17,FAUC,63.67400000000001,0.16699999999999998,0.5,0.2894984990275,0.048346249337592496,125
1D3,307,7.17,7351.17,FAUC,63.67400000000001,2.167,0.5,0.158721184795,0.34394880745076495,125
1D3,307,8.3,7352.3,SHWR,63.67400000000001,11.333,0.673874050158171,1.352040614932815,15.322676289033593,125
1D3,307,8.53,7352.53,FAUC,63.67400000000001,1.3330000000000002,0.5,0.36606470436875005,0.4879642509235439,125
1D3,307,8.56,7352.56,FAUC,63.67400000000001,0.833,0.5,0.36718245919125003,0.3058629885063113,125
1D3,307,8.83,7352.83,FAUC,63.67400000000001,0.16699999999999998,0.5,0.1933715842925,0.032293054576847495,125
1D3,307,9.05,7353.05,FAUC,63.67400000000001,0.33299999999999996,0.5,0.41859918102625004,0.13939352728174126,125
1D3,307,11.02,7355.02,FAUC,63.67400000000001,0.16699999999999998,0.5,0.38618429117374997,0.06449277662601624,125
1D3,307,11.02,7355.02,FAUC,63.67400000000001,0.33299999999999996,0.5,0.6438267777600001,0.21439431699408001,125
1D3,307,11.05,7355.05,FAUC,63.67400000000001,0.16699999999999998,0.5,0.3543282787325,0.059172822548327494,125
1D3,307,12.09,7356.09,FAUC,63.67400000000001,0.16699999999999998,0.5,0.38618429117374997,0.06449277662601624,125
1D3,307,12.1,7356.1,FAUC,63.67400000000001,4.167,0.5,1.0070970950725,4.1965735951671075,125
1D3,307,12.18,7356.18,FAUC,63.67400000000001,0.667,0.5,1.02218678517625,0.6817985857125588,125
1D3,307,12.23,7356.23,FAUC,63.67400000000001,2.5,0.5,0.48957661225499993,1.2239415306374999,125
1D3,307,13.65,7357.65,FAUC,63.67400000000001,0.33299999999999996,0.5,0.32191338888000004,0.10719715849704001,125
1D3,307,13.74,7357.74,FAUC,63.67400000000001,0.16699999999999998,0.5,0.45045519346749996,0.07522601730907248,125
1D3,307,16.57,7360.57,FAUC,63.67400000000001,0.33299999999999996,0.5,0.7080976800537501,0.23579652745789875,125
1D3,307,16.76,7360.76,FAUC,63.67400000000001,0.16699999999999998,0.5,0.54714098561375,0.09137254459749625,125
1D3,307,16.93,7360.93,FAUC,63.67400000000001,0.33299999999999996,0.5,0.36997684624750005,0.1232022898004175,125
1D3,307,17.28,7361.28,FAUC,63.67400000000001,0.16699999999999998,0.5,0.6114118879075,0.10210578528055249,125
1D3,307,17.35,7361.35,FAUC,63.67400000000001,0.16699999999999998,0.5,0.2894984990275,0.048346249337592496,125
1D3,307,17.79,7361.79,FAUC,63.67400000000001,0.33299999999999996,0.5,0.1933715842925,0.0643927375694025,125
1D3,307,21.02,7365.02,FAUC,63.67400000000001,0.33299999999999996,0.5,0.4828700833200001,0.16079573774556002,125
1D5,308,2.71,7370.71,FAUC,63.508,0.16699999999999998,0.5,0.38506653635125004,0.06430611157065876,125
1D5,308,3.39,7371.39,FAUC,63.508,1.6669999999999998,0.5,0.019001831982500002,0.0316760539148275,125
1D5,308,7.99,7375.99,FAUC,63.508,0.16699999999999998,0.5,0.43983652265375,0.07345269928317624,125
1D5,308,8.99,7376.99,FAUC,63.508,1.3330000000000002,0.5,0.5739671013537501,0.765098146104549,125
1D5,308,9.07,7377.07,FAUC,63.508,1.0,0.5,0.35265164649875,0.35265164649875,125
1D5,308,9.22,7377.22,FAUC,63.508,1.0,0.5,0.1788407716,0.1788407716,125
1D5,308,10.26,7378.26,FAUC,63.508,0.5,0.5,0.5409933340899999,0.27049666704499997,125
1D5,308,10.27,7378.27,FAUC,63.508,0.16699999999999998,0.5,0.16486883631875,0.027533095665231246,125
1D5,308,10.62,7378.62,FAUC,63.508,0.33299999999999996,0.5,0.2336107579025,0.0777923823815325,125
1D5,308,11.04,7379.04,FAUC,63.508,1.0,0.5,0.42642346478375004,0.42642346478375004,125
1D5,308,11.06,7379.06,FAUC,63.508,0.33299999999999996,0.5,0.37109460107000003,0.12357450215631,125
1D5,308,11.25,7379.25,FAUC,63.508,0.667,0.5,0.28893962161625003,0.19272272761803877,125
1D5,308,11.28,7379.28,FAUC,63.508,0.5,0.5,0.458279477225,0.2291397386125,125
1D5,308,14.21,7382.21,FAUC,63.508,0.33299999999999996,0.5,0.30235267948625005,0.10068344226892126,125
1D5,308,14.23,7382.23,FAUC,63.508,0.33299999999999996,0.5,0.28893962161625003,0.09621689399821125,125
1D5,308,14.26,7382.26,FAUC,63.508,0.667,0.5,0.1307773142325,0.08722846859307751,125
1D5,308,14.54,7382.54,CWSH,63.508,3.167,0.22,0.24147975185290002,0.7647663741181343,125
1D5,308,15.22,7383.22,FAUC,63.508,0.33299999999999996,0.5,0.43983652265375,0.14646556204369873,125
1D5,308,15.33,7383.33,FAUC,63.508,0.33299999999999996,0.5,0.2336107579025,0.0777923823815325,125
1D5,308,15.42,7383.42,CWSH,63.508,0.667,0.22,0.37500674294874997,0.25012949754681624,125
1D5,308,15.43,7383.43,FAUC,63.508,0.16699999999999998,0.5,0.1374838431675,0.0229598018089725,125
