Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),Energy Added Heat Pump (Btu/min)
5430.0,0.0,68.0,40.0,105.38687705463998,-50.479185244967354,-0.0,0.0,0.0,0.0,1.7706328073634001,-50.479185244967354,5.0,5,0.4166666666666667,0.0,0.0,0.0
5435.0,0.0,68.0,40.0,105.2933213212242,-50.35286773545935,-0.0,0.0,0.0,0.0,1.7708666966969395,-50.35286773545935,5.0,5,0.4166666666666667,0.0,0.0,0.0
5440.0,0.0,68.0,40.0,105.19999969870359,-50.22686631887423,-0.0,0.0,0.0,0.0,1.7711000007532411,-50.22686631887423,5.0,5,0.4166666666666667,0.0,0.0,0.0
5445.0,0.155584764828,68.0,40.0,105.1069116012465,-50.10118020423109,-84.08581438038365,0.0,0.0,0.0,1.7713327209968837,-134.18699458461475,5.0,5,0.4166666666666667,0.0,0.0,0.0
5450.0,0.0,68.0,40.0,104.85821577479247,-49.76539493190477,-0.0,0.0,0.0,0.0,1.7719544605630189,-49.76539493190477,5.0,5,0.4166666666666667,0.0,0.0,0.0
5455.0,0.20646328733099997,68.0,40.0,104.7659829465686,-49.64086358860012,-110.99882240535361,0.0,0.0,0.0,1.7721850426335786,-160.63968599395372,5.0,5,0.4166666666666667,0.0,0.0,0.0
5460.0,0.109802645109,68.0,40.0,104.46826095351517,-49.23888394165393,-58.76074991199371,0.0,0.0,0.0,1.772929347616212,-107.99963385364765,5.0,5,0.4166666666666667,0.0,0.0,0.0
5465.0,0.082692619462,68.0,40.0,104.26809954233588,-48.968629088887084,-44.11545666888967,0.0,0.0,0.0,1.7734297511441603,-93.08408575777676,5.0,5,0.4166666666666667,0.0,0.0,0.0
5470.0,0.0,68.0,40.0,104.09558190224035,-48.73569842983046,-0.0,0.0,0.0,0.0,1.773861045244399,-48.73569842983046,5.0,5,0.4166666666666667,0.0,0.0,0.0
5475.0,0.0,68.0,40.0,104.0052574647914,-48.613743766340654,-0.0,0.0,0.0,0.0,1.7740868563380214,-48.613743766340654,5.0,5,0.4166666666666667,0.0,0.0,0.0
5480.0,0.0,68.0,40.0,103.91515905234525,-48.49209427832645,-0.0,0.0,0.0,0.0,1.7743121023691368,-48.49209427832645,5.0,5,0.4166666666666667,0.0,0.0,0.0
5485.0,0.0,68.0,40.0,103.82528609930411,-48.37074920212645,-0.0,0.0,0.0,0.0,1.7745367847517397,-48.37074920212645,5.0,5,0.4166666666666667,0.0,0.0,0.0
5490.0,0.0,68.0,40.0,103.73563804148553,-48.24970777599015,-0.0,0.0,0.0,0.0,1.7747609048962862,-48.24970777599015,5.0,5,0.4166666666666667,0.0,0.0,0.0
5495.0,0.10098579495299999,68.0,40.0,103.64621431611884,-48.12896924007331,-53.3533185725884,0.0,0.0,0.0,1.774984464209703,-101.48228781266171,5.0,5,0.4166666666666667,0.0,0.0,0.0
5500.0,0.08726591329299999,68.0,40.0,103.45813184571148,-47.875023186993005,-45.96851700415496,0.0,0.0,0.0,1.7754546703857212,-93.84354019114797,5.0,5,0.4166666666666667,0.0,0.0,0.0
5505.0,0.0,68.0,40.0,103.28420666870416,-47.640192093289066,-0.0,0.0,0.0,0.0,1.7758894833282395,-47.640192093289066,5.0,5,0.4166666666666667,0.0,0.0,0.0
5510.0,0.0,68.0,40.0,103.19591259086341,-47.5209787900532,-0.0,0.0,0.0,0.0,1.7761102185228415,-47.5209787900532,5.0,5,0.4166666666666667,0.0,0.0,0.0
5515.0,0.0,68.0,40.0,103.1078394573181,-47.40206380240014,-0.0,0.0,0.0,0.0,1.7763304013567047,-47.40206380240014,5.0,5,0.4166666666666667,0.0,0.0,0.0
5520.0,0.0,68.0,40.0,103.0199867151842,-47.28344638383443,-0.0,0.0,0.0,0.0,1.7765500332120396,-47.28344638383443,5.0,5,0.4166666666666667,0.0,0.0,0.0
5525.0,0.0,68.0,40.0,102.93235381296127,-47.165125789728634,-0.0,0.0,0.0,0.0,1.7767691154675969,-47.165125789728634,5.0,5,0.4166666666666667,0.0,0.0,0.0
5530.0,0.0,68.0,40.0,102.8449402005289,-47.04710127731865,-0.0,0.0,0.0,0.0,1.7769876494986778,-47.04710127731865,5.0,5,0.4166666666666667,0.0,0.0,0.0
5535.0,0.0,68.0,40.0,102.75774532914328,-46.92937210569907,-0.0,0.0,0.0,0.0,1.7772056366771418,-46.92937210569907,5.0,5,0.4166666666666667,0.0,0.0,0.0
5540.0,0.0,68.0,40.0,102.67076865143376,-46.81193753581848,-0.0,0.0,0.0,0.0,1.7774230783714156,-46.81193753581848,5.0,5,0.4166666666666667,0.0,0.0,0.0
5545.0,0.0,68.0,40.0,102.58400962139942,-46.694796830474814,-0.0,0.0,0.0,0.0,1.7776399759465016,-46.694796830474814,5.0,5,0.4166666666666667,0.0,0.0,0.0
5550.0,0.0,68.0,40.0,102.49746769440563,-46.57794925431082,-0.0,0.0,0.0,0.0,1.7778563307639859,-46.57794925431082,5.0,5,0.4166666666666667,0.0,0.0,0.0
5555.0,0.0,68.0,40.0,102.41114232718064,-46.46139407380935,-0.0,0.0,0.0,0.0,1.7780721441820484,-46.46139407380935,5.0,5,0.4166666666666667,0.0,0.0,0.0
5560.0,0.0,68.0,40.0,102.32503297781217,-46.34513055728878,-0.0,0.0,0.0,0.0,1.7782874175554695,-46.34513055728878,5.0,5,0.4166666666666667,0.0,0.0,0.0
5565.0,0.0,68.0,40.0,102.23913910574399,-46.22915797489842,-0.0,0.0,0.0,0.0,1.7785021522356401,-46.22915797489842,5.0,5,0.4166666666666667,0.0,0.0,0.0
5570.0,0.027533095611999996,68.0,40.0,102.15346017177255,-46.11347559861397,-14.205251480871635,0.0,0.0,0.0,1.7787163495705687,-60.3187270794856,5.0,5,0.4166666666666667,0.0,0.0,0.0
5575.0,0.12822715648799998,68.0,40.0,102.04166829709703,-45.96253593220695,-66.03771708460947,0.0,0.0,0.0,1.7789958292572574,-112.00025301681642,5.0,5,0.4166666666666667,0.0,0.0,0.0
5580.0,0.0,68.0,40.0,101.83409232765752,-45.682270057139945,-0.0,0.0,0.0,0.0,1.7795147691808562,-45.682270057139945,5.0,5,0.4166666666666667,0.0,0.0,0.0
5585.0,0.15612072839299998,68.0,40.0,101.74942696987583,-45.56795619580707,-80.0243348106654,0.0,0.0,0.0,1.7797264325753104,-125.59229100647246,5.0,5,0.4166666666666667,0.0,0.0,0.0
5590.0,0.0,68.0,40.0,101.51666016035902,-45.253678036673676,-0.0,0.0,0.0,0.0,1.7803083495991023,-45.253678036673676,5.0,5,0.4166666666666667,0.0,0.0,0.0
5595.0,0.0,68.0,40.0,101.43278913474843,-45.14043667039709,-0.0,0.0,0.0,0.0,1.780518027163129,-45.14043667039709,5.0,5,0.4166666666666667,0.0,0.0,0.0
5600.0,0.0,68.0,40.0,101.34912798532787,-45.027478675717944,-0.0,0.0,0.0,0.0,1.7807271800366804,-45.027478675717944,5.0,5,0.4166666666666667,0.0,0.0,0.0
5605.0,0.0,68.0,40.0,101.26567618690983,-44.9148033435362,-0.0,0.0,0.0,0.0,1.7809358095327255,-44.9148033435362,5.0,5,0.4166666666666667,0.0,0.0,0.0
5610.0,0.0,68.0,40.0,101.182433215621,-44.80240996652616,-0.0,0.0,0.0,0.0,1.7811439169609475,-44.80240996652616,5.0,5,0.4166666666666667,0.0,0.0,0.0
5615.0,0.0,68.0,40.0,101.09939854889903,-44.69029783913219,-0.0,0.0,0.0,0.0,1.7813515036277523,-44.69029783913219,5.0,5,0.4166666666666667,0.0,0.0,0.0
5620.0,0.0,68.0,40.0,101.01657166548917,-44.57846625756415,-0.0,0.0,0.0,0.0,1.7815585708362771,-44.57846625756415,5.0,5,0.4166666666666667,0.0,0.0,0.0
5625.0,0.0,68.0,40.0,100.93395204544106,-44.46691451979313,-0.0,0.0,0.0,0.0,1.7817651198863973,-44.46691451979313,5.0,5,0.4166666666666667,0.0,0.0,0.0
5630.0,0.0,68.0,40.0,100.85153917010547,-44.355641925546855,-0.0,0.0,0.0,0.0,1.7819711520747363,-44.355641925546855,5.0,5,0.4166666666666667,0.0,0.0,0.0
5635.0,0.0,68.0,40.0,100.76933252213098,-44.24464777630548,-0.0,0.0,0.0,0.0,1.7821766686946725,-44.24464777630548,5.0,5,0.4166666666666667,0.0,0.0,0.0
5640.0,0.0,68.0,40.0,100.6873315854608,-44.13393137529703,-0.0,0.0,0.0,0.0,1.782381671036348,-44.13393137529703,5.0,5,0.4166666666666667,0.0,0.0,0.0
5645.0,0.0,68.0,40.0,100.60553584532948,-44.02349202749316,-0.0,0.0,0.0,0.0,1.7825861603866762,-44.02349202749316,5.0,5,0.4166666666666667,0.0,0.0,0.0
5650.0,0.0,68.0,40.0,100.52394478825975,-43.913329039604754,-0.0,0.0,0.0,0.0,1.7827901380293505,-43.913329039604754,5.0,5,0.4166666666666667,0.0,0.0,0.0
5655.0,0.0,68.0,40.0,100.4425579020592,-43.80344172007753,-0.0,0.0,0.0,0.0,1.782993605244852,-43.80344172007753,5.0,5,0.4166666666666667,0.0,0.0,0.0
5660.0,0.0,68.0,40.0,100.36137467581715,-43.69382937908772,-0.0,0.0,0.0,0.0,1.7831965633104572,-43.69382937908772,5.0,5,0.4166666666666667,0.0,0.0,0.0
5665.0,0.0,68.0,40.0,100.28039459990136,-43.58449132853778,-0.0,0.0,0.0,0.0,1.7833990135002467,-43.58449132853778,5.0,5,0.4166666666666667,0.0,0.0,0.0
5670.0,0.0,68.0,40.0,100.19961716595492,-43.47542688205203,-0.0,0.0,0.0,0.0,1.7836009570851128,-43.47542688205203,5.0,5,0.4166666666666667,0.0,0.0,0.0
5675.0,0.0,68.0,40.0,100.11904186689301,-43.366635354972345,-0.0,0.0,0.0,0.0,1.7838023953327675,-43.366635354972345,5.0,5,0.4166666666666667,0.0,0.0,0.0
5680.0,0.0,68.0,40.0,100.03866819689972,-43.258116064353885,-0.0,0.0,0.0,0.0,1.7840033295077506,-43.258116064353885,5.0,5,0.4166666666666667,0.0,0.0,0.0
5685.0,0.0,68.0,40.0,99.95849565142487,-43.149868328960764,-0.0,0.0,1486.8413445495291,1486.8413445495291,1.7842037608714378,1443.6914762205683,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,297.36826890990585
5690.0,0.0,68.0,40.0,102.63416512248455,-46.7625160151136,-0.0,0.0,1481.2670148664981,1481.2670148664981,1.7775145871937887,1434.5044988513846,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,296.2534029732996
5695.0,0.0,68.0,40.0,105.29280788438723,-50.35217450095445,-0.0,0.0,1475.728157610568,1475.728157610568,1.770867980289032,1425.3759831096136,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,295.1456315221136
5700.0,0.0,68.0,40.0,107.93453228714695,-53.91899007900255,-0.0,0.0,1470.2245470518023,1470.2245470518023,1.7642636692821325,1416.3055569727999,5.0,110,9.166666666666666,833.3360668533334,8792159.999999998,294.04490941036045
5705.0,0.0,68.0,40.0,110.55944599128891,-57.46310811083989,-0.0,0.0,1464.7559588967047,1464.7559588967047,1.7577013850217778,1407.2928507858649,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,292.9511917793409
5710.0,0.0,68.0,40.0,113.16765597223709,-60.984673033035385,-0.0,0.0,1459.3221702790772,1459.3221702790772,1.7511808600694074,1398.337497246042,5.0,110,9.166666666666666,833.3360668533331,8792159.999999998,291.8644340558155
5715.0,0.0,68.0,40.0,115.75926852467389,-64.48382836303115,-0.0,0.0,0.0,0.0,1.7447018286883154,-64.48382836303115,5.0,5,0.4166666666666667,0.0,0.0,0.0
5720.0,0.0,68.0,40.0,115.63975724835902,-64.32246607949129,-0.0,0.0,0.0,0.0,1.7450006068791024,-64.32246607949129,5.0,5,0.4166666666666667,0.0,0.0,0.0
5725.0,0.0,68.0,40.0,115.52054503326531,-64.16150758380353,-0.0,0.0,0.0,0.0,1.7452986374168367,-64.16150758380353,5.0,5,0.4166666666666667,0.0,0.0,0.0
5730.0,0.0,68.0,40.0,115.40163113103145,-64.00095186554195,-0.0,0.0,0.0,0.0,1.7455959221724213,-64.00095186554195,5.0,5,0.4166666666666667,0.0,0.0,0.0
5735.0,0.0,68.0,40.0,115.28301479516882,-63.84079791680914,-0.0,0.0,0.0,0.0,1.745892463012078,-63.84079791680914,5.0,5,0.4166666666666667,0.0,0.0,0.0
5740.0,0.0,68.0,40.0,115.1646952810568,-63.68104473222978,-0.0,0.0,0.0,0.0,1.746188261797358,-63.68104473222978,5.0,5,0.4166666666666667,0.0,0.0,0.0
5745.0,0.0,68.0,40.0,115.04667184593804,-63.52169130894437,-0.0,0.0,0.0,0.0,1.7464833203851549,-63.52169130894437,5.0,5,0.4166666666666667,0.0,0.0,0.0
5750.0,0.0,68.0,40.0,114.9289437489139,-63.362736646603,-0.0,0.0,0.0,0.0,1.7467776406277153,-63.362736646603,5.0,5,0.4166666666666667,0.0,0.0,0.0
5755.0,0.0,68.0,40.0,114.8115102509397,-63.204179747358914,-0.0,0.0,0.0,0.0,1.7470712243726507,-63.204179747358914,5.0,5,0.4166666666666667,0.0,0.0,0.0
5760.0,0.0,68.0,40.0,114.69437061482016,-63.04601961586238,-0.0,0.0,0.0,0.0,1.7473640734629496,-63.04601961586238,5.0,5,0.4166666666666667,0.0,0.0,0.0
5765.0,0.0,68.0,40.0,114.57752410520467,-62.88825525925437,-0.0,0.0,0.0,0.0,1.7476561897369884,-62.88825525925437,5.0,5,0.4166666666666667,0.0,0.0,0.0
5770.0,0.0,68.0,40.0,114.46096998858282,-62.7308856871604,-0.0,0.0,0.0,0.0,1.747947575028543,-62.7308856871604,5.0,5,0.4166666666666667,0.0,0.0,0.0
5775.0,0.0,68.0,40.0,114.34470753327965,-62.57390991168426,-0.0,0.0,0.0,0.0,1.748238231166801,-62.57390991168426,5.0,5,0.4166666666666667,0.0,0.0,0.0
5780.0,0.0,68.0,40.0,114.22873600945114,-62.41732694740177,-0.0,0.0,0.0,0.0,1.7485281599763722,-62.41732694740177,5.0,5,0.4166666666666667,0.0,0.0,0.0
5785.0,0.0,68.0,40.0,114.11305468907962,-62.2611358113547,-0.0,0.0,0.0,0.0,1.748817363277301,-62.2611358113547,5.0,5,0.4166666666666667,0.0,0.0,0.0
5790.0,0.0,68.0,40.0,113.99766284596916,-62.105335523044495,-0.0,0.0,0.0,0.0,1.749105842885077,-62.105335523044495,5.0,5,0.4166666666666667,0.0,0.0,0.0
5795.0,0.0,68.0,40.0,113.88255975574108,-61.94992510442623,-0.0,0.0,0.0,0.0,1.7493936006106474,-61.94992510442623,5.0,5,0.4166666666666667,0.0,0.0,0.0
5800.0,0.0,68.0,40.0,113.76774469582934,-61.79490357990235,-0.0,0.0,0.0,0.0,1.7496806382604266,-61.79490357990235,5.0,5,0.4166666666666667,0.0,0.0,0.0
5805.0,0.0,68.0,40.0,113.653216945476,-61.64026997631663,-0.0,0.0,0.0,0.0,1.74996695763631,-61.64026997631663,5.0,5,0.4166666666666667,0.0,0.0,0.0
5810.0,0.0,68.0,40.0,113.53897578572678,-61.48602332294804,-0.0,0.0,0.0,0.0,1.7502525605356831,-61.48602332294804,5.0,5,0.4166666666666667,0.0,0.0,0.0
5815.0,0.0,68.0,40.0,113.42502049942644,-61.33216265150466,-0.0,0.0,0.0,0.0,1.7505374487514338,-61.33216265150466,5.0,5,0.4166666666666667,0.0,0.0,0.0
5820.0,0.0,68.0,40.0,113.31135037121435,-61.17868699611757,-0.0,0.0,0.0,0.0,1.750821624071964,-61.17868699611757,5.0,5,0.4166666666666667,0.0,0.0,0.0
5825.0,0.0,68.0,40.0,113.19796468751996,-61.02559539333482,-0.0,0.0,0.0,0.0,1.7511050882812,-61.02559539333482,5.0,5,0.4166666666666667,0.0,0.0,0.0
5830.0,0.0,68.0,40.0,113.08486273655835,-60.87288688211539,-0.0,0.0,0.0,0.0,1.751387843158604,-60.87288688211539,5.0,5,0.4166666666666667,0.0,0.0,0.0
5835.0,0.0,68.0,40.0,112.97204380832575,-60.7205605038231,-0.0,0.0,0.0,0.0,1.7516698904791856,-60.7205605038231,5.0,5,0.4166666666666667,0.0,0.0,0.0
5840.0,0.0,68.0,40.0,112.85950719459507,-60.56861530222068,-0.0,0.0,0.0,0.0,1.7519512320135124,-60.56861530222068,5.0,5,0.4166666666666667,0.0,0.0,0.0
5845.0,0.0,68.0,40.0,112.74725218891146,-60.41705032346366,-0.0,0.0,0.0,0.0,1.7522318695277215,-60.41705032346366,5.0,5,0.4166666666666667,0.0,0.0,0.0
5850.0,0.0,68.0,40.0,112.6352780865879,-60.2658646160945,-0.0,0.0,0.0,0.0,1.7525118047835302,-60.2658646160945,5.0,5,0.4166666666666667,0.0,0.0,0.0
5855.0,0.0,68.0,40.0,112.52358418470075,-60.11505723103651,-0.0,0.0,0.0,0.0,1.752791039538248,-60.11505723103651,5.0,5,0.4166666666666667,0.0,0.0,0.0
5860.0,0.0,68.0,40.0,112.41216978208533,-59.96462722158796,-0.0,0.0,0.0,0.0,1.7530695755447867,-59.96462722158796,5.0,5,0.4166666666666667,0.0,0.0,0.0
5865.0,0.0,68.0,40.0,112.30103417933154,-59.81457364341611,-0.0,0.0,0.0,0.0,1.7533474145516712,-59.81457364341611,5.0,5,0.4166666666666667,0.0,0.0,0.0
5870.0,0.0,68.0,40.0,112.19017667877947,-59.66489555455131,-0.0,0.0,0.0,0.0,1.7536245583030514,-59.66489555455131,5.0,5,0.4166666666666667,0.0,0.0,0.0
5875.0,0.0,68.0,40.0,112.079596584515,-59.515592015381024,-0.0,0.0,0.0,0.0,1.7539010085387126,-59.515592015381024,5.0,5,0.4166666666666667,0.0,0.0,0.0
5880.0,0.0,68.0,40.0,111.96929320236546,-59.36666208864402,-0.0,0.0,0.0,0.0,1.7541767669940864,-59.36666208864402,5.0,5,0.4166666666666667,0.0,0.0,0.0
5885.0,0.0,68.0,40.0,111.85926583989523,-59.218104839424385,-0.0,0.0,0.0,0.0,1.7544518354002618,-59.218104839424385,5.0,5,0.4166666666666667,0.0,0.0,0.0
5890.0,0.0,68.0,40.0,111.74951380640144,-59.06991933514575,-0.0,0.0,0.0,0.0,1.7547262154839964,-59.06991933514575,5.0,5,0.4166666666666667,0.0,0.0,0.0
5895.0,0.0,68.0,40.0,111.64003641290961,-58.9221046455654,-0.0,0.0,0.0,0.0,1.754999908967726,-58.9221046455654,5.0,5,0.4166666666666667,0.0,0.0,0.0
5900.0,0.0,68.0,40.0,111.5308329721693,-58.774659842768386,-0.0,0.0,0.0,0.0,1.7552729175695767,-58.774659842768386,5.0,5,0.4166666666666667,0.0,0.0,0.0
5905.0,0.0,68.0,40.0,111.42190279864988,-58.6275840011618,-0.0,0.0,0.0,0.0,1.7555452430033753,-58.6275840011618,5.0,5,0.4166666666666667,0.0,0.0,0.0
5910.0,0.0,68.0,40.0,111.31324520853613,-58.480876197468874,-0.0,0.0,0.0,0.0,1.7558168869786597,-58.480876197468874,5.0,5,0.4166666666666667,0.0,0.0,0.0
5915.0,0.0,68.0,40.0,111.20485951972398,-58.33453551072319,-0.0,0.0,0.0,0.0,1.75608785120069,-58.33453551072319,5.0,5,0.4166666666666667,0.0,0.0,0.0
5920.0,0.064306111512,68.0,40.0,111.09674505181627,-58.188561022263016,-37.9516393105632,0.0,0.0,0.0,1.7563581373704593,-96.14020033282623,5.0,5,0.4166666666666667,0.0,0.0,0.0
5925.0,0.0,68.0,40.0,110.91856335357315,-57.94798283918204,-0.0,0.0,0.0,0.0,1.7568035916160671,-57.94798283918204,5.0,5,0.4166666666666667,0.0,0.0,0.0
5930.0,0.0,68.0,40.0,110.8111653040964,-57.80297564784692,-0.0,0.0,0.0,0.0,1.757072086739759,-57.80297564784692,5.0,5,0.4166666666666667,0.0,0.0,0.0
5935.0,0.0,68.0,40.0,110.7040360040868,-57.658331317900746,-0.0,0.0,0.0,0.0,1.757339909989783,-57.658331317900746,5.0,5,0.4166666666666667,0.0,0.0,0.0
5940.0,0.0,68.0,40.0,110.5971747810342,-57.514048941330685,-0.0,0.0,0.0,0.0,1.7576070630474145,-57.514048941330685,5.0,5,0.4166666666666667,0.0,0.0,0.0
5945.0,0.0,68.0,40.0,110.49058096411133,-57.37012761239611,-0.0,0.0,0.0,0.0,1.7578735475897216,-57.37012761239611,5.0,5,0.4166666666666667,0.0,0.0,0.0
5950.0,0.0,68.0,40.0,110.38425388416961,-57.22656642762289,-0.0,0.0,0.0,0.0,1.758139365289576,-57.22656642762289,5.0,5,0.4166666666666667,0.0,0.0,0.0
5955.0,0.0,68.0,40.0,110.27819287373488,-57.08336448579772,-0.0,0.0,0.0,0.0,1.7584045178156629,-57.08336448579772,5.0,5,0.4166666666666667,0.0,0.0,0.0
5960.0,-0.06460622879999309,68.0,40.0,110.17239726700326,-56.94052088796248,37.633037804341114,0.0,0.0,0.0,1.7586690068324917,-19.307483083621364,5.0,5,0.4166666666666667,0.0,0.0,0.0
5965.0,0.09628228274400014,68.0,40.0,110.13661369142582,-56.89220645566419,-56.05569535292299,0.0,0.0,0.0,1.7587584657714355,-112.94790180858718,5.0,5,0.4166666666666667,0.0,0.0,0.0
5970.0,0.0,68.0,40.0,109.92728139455541,-56.60956921436605,-0.0,0.0,0.0,0.0,1.7592817965136116,-56.60956921436605,5.0,5,0.4166666666666667,0.0,0.0,0.0
5975.0,0.0,68.0,40.0,109.82236389756135,-56.46791122676624,-0.0,0.0,0.0,0.0,1.7595440902560966,-56.46791122676624,5.0,5,0.4166666666666667,0.0,0.0,0.0
5980.0,0.0,68.0,40.0,109.71770894277869,-56.326607719614344,-0.0,0.0,0.0,0.0,1.7598057276430534,-56.326607719614344,5.0,5,0.4166666666666667,0.0,0.0,0.0
5985.0,0.0,68.0,40.0,109.61331587323015,-56.185657805869745,-0.0,0.0,0.0,0.0,1.7600667103169245,-56.185657805869745,5.0,5,0.4166666666666667,0.0,0.0,0.0
5990.0,0.0,68.0,40.0,109.50918403358243,-56.045060600711516,-0.0,0.0,0.0,0.0,1.760327039916044,-56.045060600711516,5.0,5,0.4166666666666667,0.0,0.0,0.0
5995.0,0.0,68.0,40.0,109.40531277014213,-55.90481522153292,-0.0,0.0,0.0,0.0,1.7605867180746446,-55.90481522153292,5.0,5,0.4166666666666667,0.0,0.0,0.0
6000.0,0.0,68.0,40.0,109.30170143085164,-55.7649207879358,-0.0,0.0,0.0,0.0,1.7608457464228708,-55.7649207879358,5.0,5,0.4166666666666667,0.0,0.0,0.0
6005.0,0.0,68.0,40.0,109.198349365285,-55.625376421725065,-0.0,0.0,0.0,0.0,1.7611041265867875,-55.625376421725065,5.0,5,0.4166666666666667,0.0,0.0,0.0
6010.0,0.0,68.0,40.0,109.0952559246439,-55.48618124690323,-0.0,0.0,0.0,0.0,1.7613618601883902,-55.48618124690323,5.0,5,0.4166666666666667,0.0,0.0,0.0
6015.0,0.0,68.0,40.0,108.99242046175353,-55.34733438966484,-0.0,0.0,0.0,0.0,1.7616189488456162,-55.34733438966484,5.0,5,0.4166666666666667,0.0,0.0,0.0
6020.0,0.0,68.0,40.0,108.88984233105856,-55.20883497839103,-0.0,0.0,0.0,0.0,1.7618753941723537,-55.20883497839103,5.0,5,0.4166666666666667,0.0,0.0,0.0
6025.0,0.0,68.0,40.0,108.7875208886191,-55.0706821436441,-0.0,0.0,0.0,0.0,1.7621311977784524,-55.0706821436441,5.0,5,0.4166666666666667,0.0,0.0,0.0
6030.0,0.0,68.0,40.0,108.68545549210658,-54.932875018161894,-0.0,0.0,0.0,0.0,1.7623863612697335,-54.932875018161894,5.0,5,0.4166666666666667,0.0,0.0,0.0
6035.0,0.0,68.0,40.0,108.58364550079985,-54.79541273685258,-0.0,0.0,0.0,0.0,1.7626408862480005,-54.79541273685258,5.0,5,0.4166666666666667,0.0,0.0,0.0
6040.0,0.0,68.0,40.0,108.482090275581,-54.65829443678906,-0.0,0.0,0.0,0.0,1.7628947743110475,-54.65829443678906,5.0,5,0.4166666666666667,0.0,0.0,0.0
6045.0,0.0,68.0,40.0,108.38078917893148,-54.52151925720356,-0.0,0.0,0.0,0.0,1.7631480270526714,-54.52151925720356,5.0,5,0.4166666666666667,0.0,0.0,0.0
6050.0,0.0,68.0,40.0,108.27974157492802,-54.3850863394823,-0.0,0.0,0.0,0.0,1.7634006460626799,-54.3850863394823,5.0,5,0.4166666666666667,0.0,0.0,0.0
6055.0,0.0,68.0,40.0,108.1789468292387,-54.248994827160075,-0.0,0.0,0.0,0.0,1.7636526329269033,-54.248994827160075,5.0,5,0.4166666666666667,0.0,0.0,0.0
6060.0,0.0,68.0,40.0,108.07840430911888,-54.11324386591487,-0.0,0.0,0.0,0.0,1.7639039892272028,-54.11324386591487,5.0,5,0.4166666666666667,0.0,0.0,0.0
6065.0,0.0,68.0,40.0,107.97811338340733,-53.97783260356247,-0.0,0.0,0.0,0.0,1.7641547165414817,-53.97783260356247,5.0,5,0.4166666666666667,0.0,0.0,0.0
6070.0,0.0,68.0,40.0,107.87807342252219,-53.84276019005118,-0.0,0.0,0.0,0.0,1.7644048164436945,-53.84276019005118,5.0,5,0.4166666666666667,0.0,0.0,0.0
6075.0,0.0,68.0,40.0,107.77828379845704,-53.70802577745638,-0.0,0.0,0.0,0.0,1.7646542905038574,-53.70802577745638,5.0,5,0.4166666666666667,0.0,0.0,0.0
6080.0,0.0,68.0,40.0,107.67874388477698,-53.57362851997536,-0.0,0.0,0.0,0.0,1.7649031402880575,-53.57362851997536,5.0,5,0.4166666666666667,0.0,0.0,0.0
6085.0,0.0,68.0,40.0,107.57945305661468,-53.43956757392186,-0.0,0.0,0.0,0.0,1.7651513673584633,-53.43956757392186,5.0,5,0.4166666666666667,0.0,0.0,0.0
6090.0,0.0,68.0,40.0,107.48041069066646,-53.30584209772086,-0.0,0.0,0.0,0.0,1.7653989732733337,-53.30584209772086,5.0,5,0.4166666666666667,0.0,0.0,0.0
6095.0,0.0,68.0,40.0,107.38161616518835,-53.172451251903226,-0.0,0.0,0.0,0.0,1.765645959587029,-53.172451251903226,5.0,5,0.4166666666666667,0.0,0.0,0.0
6100.0,0.0,68.0,40.0,107.28306885999224,-53.03939419910054,-0.0,0.0,0.0,0.0,1.7658923278500194,-53.03939419910054,5.0,5,0.4166666666666667,0.0,0.0,0.0
6105.0,0.0,68.0,40.0,107.18476815644196,-52.90667010403978,-0.0,0.0,0.0,0.0,1.7661380796088952,-52.90667010403978,5.0,5,0.4166666666666667,0.0,0.0,0.0
6110.0,0.0,68.0,40.0,107.08671343744938,-52.77427813353803,-0.0,0.0,0.0,0.0,1.7663832164063766,-52.77427813353803,5.0,5,0.4166666666666667,0.0,0.0,0.0
6115.0,0.0,68.0,40.0,106.98890408747054,-52.6422174564974,-0.0,0.0,0.0,0.0,1.7666277397813237,-52.6422174564974,5.0,5,0.4166666666666667,0.0,0.0,0.0
6120.0,0.0,68.0,40.0,106.89133949250184,-52.51048724389959,-0.0,0.0,0.0,0.0,1.7668716512687455,-52.51048724389959,5.0,5,0.4166666666666667,0.0,0.0,0.0
6125.0,0.0,68.0,40.0,106.79401904007611,-52.37908666880094,-0.0,0.0,0.0,0.0,1.7671149523998098,-52.37908666880094,5.0,5,0.4166666666666667,0.0,0.0,0.0
6130.0,0.0,68.0,40.0,106.6969421192588,-52.248014906326986,-0.0,0.0,0.0,0.0,1.767357644701853,-52.248014906326986,5.0,5,0.4166666666666667,0.0,0.0,0.0
