Time (min),Hot Water Draw Volume (gal),Inlet Water Temperature (deg F),Ambient Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min)
140365,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140370,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140380,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140385,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140390,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140395,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140400,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140405,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140410,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140415,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140420,0.15826698835199998,48.3325,68,0,0,0,0,0,0,0,0,5
140425,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140430,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140435,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140440,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140445,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140455,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140460,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140470,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140475,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140480,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140485,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140490,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140500,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140505,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140510,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140520,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140535,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140540,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140545,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140550,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140560,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140565,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140570,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140575,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140590,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140595,0.15826698835199998,48.3325,68,0,0,0,0,0,0,0,0,5
140600,0.13498767647999999,48.3325,68,0,0,0,0,0,0,0,0,5
140605,0.41563442174399995,48.3325,68,0,0,0,0,0,0,0,0,5
140610,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140620,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140625,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140630,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140640,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140645,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140655,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140665,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140695,0.19629965519999998,48.3325,68,0,0,0,0,0,0,0,0,5
140700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140705,0.20554682904,48.3325,68,0,0,0,0,0,0,0,0,5
140710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140715,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140730,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140735,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140740,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140745,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140750,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140755,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140760,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140765,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140770,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140775,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140780,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140785,0.07008384383999999,48.3325,68,0,0,0,0,0,0,0,0,5
140790,0.12118323124799998,48.3325,68,0,0,0,0,0,0,0,0,5
140795,0.23820082271999998,48.3325,68,0,0,0,0,0,0,0,0,5
140800,0.25669346270400006,48.3325,68,0,0,0,0,0,0,0,0,5
140805,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140810,-17.418537622679718,48.3325,68,0,0,0,0,0,0,0,0,5
140815,27.889014126986172,48.3325,68,0,0,0,0,0,0,0,0,5
140820,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140825,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140830,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140835,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140840,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140845,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140850,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140855,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140860,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140865,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140870,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140875,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140880,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140885,0.09311724748799999,48.3325,68,0,0,0,0,0,0,0,0,5
140890,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140895,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140900,0.03277068624,48.3325,68,0,0,0,0,0,0,0,0,5
140905,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140910,0.34061989032000006,48.3325,68,0,0,0,0,0,0,0,0,5
140915,0.4250517959520001,48.3325,68,0,0,0,0,0,0,0,0,5
140920,0.3872177910720001,48.3325,68,0,0,0,0,0,0,0,0,5
140925,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140930,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140935,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140940,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140945,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140950,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140955,0.09814982759999999,48.3325,68,0,0,0,0,0,0,0,0,5
140960,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140965,0.02806598376,48.3325,68,0,0,0,0,0,0,0,0,5
140970,0.21966093647999999,48.3325,68,0,0,0,0,0,0,0,0,5
140975,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140980,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140985,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140990,0.0,0.0,68,0,0,0,0,0,0,0,0,5
140995,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141000,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141005,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141010,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141015,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141020,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141025,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141030,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141035,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141040,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141045,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141050,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141055,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141060,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141065,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141070,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141075,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141085,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141090,0.11210170391999999,48.3325,68,0,0,0,0,0,0,0,0,5
141095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141100,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141120,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141125,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141145,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141150,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141160,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141185,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141220,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141225,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141230,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141235,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141245,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141250,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141255,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141260,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141275,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141280,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141285,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141290,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141295,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141300,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141305,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141310,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141315,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141320,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141325,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141330,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141335,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141340,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141345,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141350,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141355,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141360,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141365,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141370,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141380,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141385,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141390,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141395,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141400,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141405,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141410,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141415,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141420,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141425,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141430,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141435,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141440,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141445,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141455,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141460,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141470,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141475,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141480,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141485,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141490,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141500,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141505,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141510,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141520,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141535,0.5134159562399999,48.3065,68,0,0,0,0,0,0,0,0,5
141540,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141545,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141550,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141560,2.7177036914880004,48.3065,68,0,0,0,0,0,0,0,0,5
141565,0.12179458641600002,48.3065,68,0,0,0,0,0,0,0,0,5
141570,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141575,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141590,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141595,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141600,0.055938428639999996,48.3065,68,0,0,0,0,0,0,0,0,5
141605,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141610,0.15758049456,48.3065,68,0,0,0,0,0,0,0,0,5
141615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141620,0.11690602199999998,48.3065,68,0,0,0,0,0,0,0,0,5
141625,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141630,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141640,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141645,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141655,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141665,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141695,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141705,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141715,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141730,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141735,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141740,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141745,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141750,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141755,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141760,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141765,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141770,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141775,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141780,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141785,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141790,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141795,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141800,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141805,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141810,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141815,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141820,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141825,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141830,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141835,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141840,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141845,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141850,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141855,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141860,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141865,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141870,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141875,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141880,0.050821032960000005,48.3065,68,0,0,0,0,0,0,0,0,5
141885,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141890,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141895,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141900,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141905,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141910,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141915,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141920,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141925,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141930,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141935,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141940,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141945,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141950,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141955,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141960,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141965,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141970,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141975,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141980,0.0,0.0,68,0,0,0,0,0,0,0,0,5
141985,-11.712256227470009,48.9095,68,0,0,0,0,0,0,0,0,5
141990,9.150200177719267,48.9095,68,0,0,0,0,0,0,0,0,5
141995,9.150200177719267,48.9095,68,0,0,0,0,0,0,0,0,5
142000,22.891970804601442,48.9095,68,0,0,0,0,0,0,0,0,5
142005,0.07111415375999998,48.3065,68,0,0,0,0,0,0,0,0,5
142010,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142015,0.09149550551999996,48.3065,68,0,0,0,0,0,0,0,0,5
142020,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142025,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142030,0.5387433648480001,48.3065,68,0,0,0,0,0,0,0,0,5
142035,1.1522678759999998,48.3065,68,0,0,0,0,0,0,0,0,5
142040,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142045,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142050,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142055,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142060,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142065,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142070,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142075,2.9055616361279992,48.3065,68,0,0,0,0,0,0,0,0,5
142080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142085,2.7878968278719998,48.3065,68,0,0,0,0,0,0,0,0,5
142090,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142100,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142120,0.42192045071999995,48.3065,68,0,0,0,0,0,0,0,0,5
142125,0.8022380114879999,48.3065,68,0,0,0,0,0,0,0,0,5
142130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142145,0.09149550551999996,48.3065,68,0,0,0,0,0,0,0,0,5
142150,1.142833994064,48.3065,68,0,0,0,0,0,0,0,0,5
142155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142160,0.5987557869119999,48.3065,68,0,0,0,0,0,0,0,0,5
142165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142185,2.1635819549279995,48.3065,68,0,0,0,0,0,0,0,0,5
142190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142220,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142225,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142230,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142235,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142245,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142250,0.26416349424,48.3065,68,0,0,0,0,0,0,0,0,5
142255,0.2135189232,48.3065,68,0,0,0,0,0,0,0,0,5
142260,0.944699704128,48.3065,68,0,0,0,0,0,0,0,0,5
142265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142275,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142280,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142285,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142290,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142295,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142300,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142305,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142310,2.2510609594560003,48.3065,68,0,0,0,0,0,0,0,0,5
142315,2.7423838833120002,48.3065,68,0,0,0,0,0,0,0,0,5
142320,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142325,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142330,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142335,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142340,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142345,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142350,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142355,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142360,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142365,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142370,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142380,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142385,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142390,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142395,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142400,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142405,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142410,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142415,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142420,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142425,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142430,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142435,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142440,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142445,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142455,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142460,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142470,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142475,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142480,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142485,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142490,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142500,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142505,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142510,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142520,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142535,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142540,0.0,0.0,68,0,0,0,0,0,0,0,0,5
142545,0.0,0.0,68,0,0,0,0,0,0,0,0,5
